/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_03_411.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_03_411.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_03_411.jpg, 0, 0, 0, 8.011018E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_03_550.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_03_550.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_03_550.jpg, 0, 0, 0, 8.41944E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_03_655.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_03_655.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_03_655.jpg, 0, 0, 0, 8.117103E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_03_781.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_03_781.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_03_781.jpg, 0, 0, 0, 7.819179E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_03_899.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_03_899.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_03_899.jpg, 0, 0, 0, 7.824242E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_04_070.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_04_070.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_04_070.jpg, 0, 0, 0, 7.80335E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_04_187.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_04_187.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_04_187.jpg, 0, 0, 0, 7.838156E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_04_339.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_04_339.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_04_339.jpg, 0, 0, 0, 7.827648E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_04_525.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_04_525.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_04_525.jpg, 0, 0, 0, 8.194635E-05
/Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/center_2023_06_18_13_25_04_684.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/left_2023_06_18_13_25_04_684.jpg, /Users/andrei/Documents/Maestria_MNA/Navegación_Autónoma/Semana8/Proyecto_Final/Software/Data/IMG/right_2023_06_18_13_25_04_684.jpg, 0, 0, 0, 8.006452E-05
